Time ,Date,RAName,Participant#,Experiment#,Age,Height,Gender,Hand,Order,Condition,Other,TimeOfClick,Correct/Incorrect,ObjectSelected
02:32:07,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,100.7043,Incorrect,Rug_collider
02:32:07,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,100.7043,Incorrect,Rug_collider
02:32:21,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,114.9451,Incorrect,Yellow_Flowers
02:32:21,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,114.9451,Incorrect,Yellow_Flowers
02:32:26,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,119.4582,Incorrect,Grass
02:32:26,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,119.4582,Incorrect,Grass
02:32:30,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,123.3908,Incorrect,Grass
02:32:30,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,123.3908,Incorrect,Grass
02:32:33,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,126.6069,Incorrect,Fireplace
02:32:33,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,126.6069,Incorrect,Fireplace
02:33:02,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,155.4479,Incorrect,Picture_Right
02:33:02,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,155.4479,Incorrect,Picture_Right
02:33:05,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,158.2394,Incorrect,COLLIDER
02:33:05,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,158.2394,Incorrect,COLLIDER
02:33:14,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,167.9236,Incorrect,Fireplace
02:33:14,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,167.9236,Incorrect,Fireplace
02:33:20,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,173.1396,Incorrect,Floor
02:33:20,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,173.1396,Incorrect,Floor
02:33:21,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,174.2458,Incorrect,Fireplace
02:33:21,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,174.2458,Incorrect,Fireplace
02:33:22,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,175.2064,Incorrect,Floor
02:33:22,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,175.2064,Incorrect,Floor
02:33:22,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,176.0776,Incorrect,Wall (3)
02:33:22,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,176.0776,Incorrect,Wall (3)
02:33:29,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,182.7905,Incorrect,COLLIDER
02:33:29,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,182.7905,Incorrect,COLLIDER
02:33:34,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,187.2686,Correct,Oval_Rug
02:33:34,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,187.2686,Incorrect,Oval_Rug
02:33:47,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,200.3151,Incorrect,Wall (3)
02:33:47,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,200.3151,Incorrect,Wall (3)
02:34:23,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,236.504,Incorrect,Rug_collider
02:34:23,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,236.504,Incorrect,Rug_collider
02:34:26,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,239.4418,Correct,Lamp_ON_Left
02:34:26,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,239.4418,Incorrect,Lamp_ON_Left
02:34:53,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,266.7958,Incorrect,Plates_bowls
02:34:53,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,266.7958,Incorrect,Plates_bowls
02:35:17,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,290.8786,Incorrect,Mantle_Clock
02:35:17,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,290.8786,Incorrect,Mantle_Clock
02:35:27,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,300.5848,Incorrect,Fruit_Bowl
02:35:27,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,300.5848,Incorrect,Fruit_Bowl
02:35:30,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,303.466,Incorrect,Books_Stacked
02:35:30,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,303.466,Incorrect,Books_Stacked
02:35:32,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,305.8903,Incorrect,Blender_plant_master
02:35:32,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,305.8903,Incorrect,Blender_plant_master
02:35:57,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,330.1944,Incorrect,Street_sign
02:35:57,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,330.1944,Incorrect,Street_sign
02:36:02,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,335.2207,Incorrect,Wall (3)
02:36:02,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,335.2207,Incorrect,Wall (3)
02:36:41,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,374.8605,Incorrect,Wall (2)
02:36:41,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,374.8605,Incorrect,Wall (2)
02:36:44,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,377.4969,Incorrect,Wall (2)
02:36:44,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,377.4969,Incorrect,Wall (2)
02:37:00,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,393.7722,Incorrect,Vase
02:37:00,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,393.7722,Incorrect,Vase
02:37:08,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,401.4785,Incorrect,Paint_06
02:37:08,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,401.4785,Incorrect,Paint_06
02:37:10,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,403.8913,Incorrect,Paint_08
02:37:10,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,403.8913,Incorrect,Paint_08
02:37:15,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,408.1472,Incorrect,Paint_09
02:37:15,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,408.1472,Incorrect,Paint_09
02:37:20,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,413.7654,Incorrect,Wall (1)
02:37:20,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,413.7654,Incorrect,Wall (1)
02:37:47,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,440.572,Incorrect,Fireplace
02:37:47,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,440.572,Incorrect,Fireplace
02:38:19,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,472.216,Incorrect,Mantle_Clock
02:38:19,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,472.216,Incorrect,Mantle_Clock
02:38:23,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,476.9066,Incorrect,Grass
02:38:23,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,476.9066,Incorrect,Grass
02:38:25,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,478.8052,Incorrect,Blender_plant_master
02:38:25,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,478.8052,Incorrect,Blender_plant_master
02:38:46,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,499.9596,Correct,Couch_Pillow
02:38:46,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,499.9596,Incorrect,Couch_Pillow
02:39:59,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,572.6426,Incorrect,Mantle_Clock
02:39:59,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,572.6426,Incorrect,Mantle_Clock
02:40:42,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,615.5093,Incorrect,Paint_08
02:40:42,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,615.5093,Incorrect,Paint_08
02:41:31,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,664.5006,Correct,Pineapples
02:41:31,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,664.5006,Incorrect,Pineapples
02:42:07,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,700.8691,Incorrect,Picture_Right
02:42:07,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,700.8691,Incorrect,Picture_Right
02:42:09,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,702.2538,Correct,Picture_Middle
02:42:09,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,702.2538,Incorrect,Picture_Middle
02:43:07,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,760.5706,Incorrect,Wall (1)
02:43:07,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,760.5706,Incorrect,Wall (1)
02:43:08,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,761.877,Incorrect,Wall (1)
02:43:08,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,761.877,Incorrect,Wall (1)
02:43:26,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,780.106,Incorrect,Toy_Blocks
02:43:26,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,780.106,Incorrect,Toy_Blocks
02:43:52,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,805.1921,Incorrect,Street_sign
02:43:52,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,805.1921,Incorrect,Street_sign
02:43:56,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,809.2808,Incorrect,Wall (3)
02:43:56,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,809.2808,Incorrect,Wall (3)
02:44:32,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,845.8384,Incorrect,Fireplace
02:44:32,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,845.8384,Incorrect,Fireplace
02:44:40,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,854.0584,Incorrect,Fruit_Bowl
02:44:40,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,854.0584,Incorrect,Fruit_Bowl
02:44:47,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,860.5154,Incorrect,Fireplace
02:44:47,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,860.5154,Incorrect,Fireplace
02:44:52,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,865.5527,Correct,Mug
02:44:52,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,865.5527,Incorrect,Mug
02:45:15,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,888.8388,Incorrect,Paint_10
02:45:15,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,888.8388,Incorrect,Paint_10
02:45:18,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,891.6202,Incorrect,Paint_08
02:45:18,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,891.6202,Incorrect,Paint_08
02:45:46,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,919.5113,Incorrect,Wall (1)
02:45:46,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,919.5113,Incorrect,Wall (1)
02:45:48,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,921.9795,Incorrect,Wall (1)
02:45:48,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,921.9795,Incorrect,Wall (1)
02:45:53,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,926.3923,Incorrect,Wall (1)
02:45:53,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,926.3923,Incorrect,Wall (1)
02:45:55,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,928.9714,Incorrect,Wall (1)
02:45:55,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,928.9714,Incorrect,Wall (1)
02:46:38,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,972.1094,Incorrect,Wall (1)
02:46:38,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,972.1094,Incorrect,Wall (1)
02:46:47,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,980.9558,Incorrect,Wall (3)
02:46:47,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,980.9558,Incorrect,Wall (3)
02:46:59,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,993.0738,Incorrect,[CameraRig]
02:46:59,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,993.0738,Incorrect,[CameraRig]
02:47:03,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,997.1179,Incorrect,Wall (3)
02:47:04,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,997.1179,Incorrect,Wall (3)
02:47:25,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1018.285,Incorrect,Wall (3)
02:47:25,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1018.285,Incorrect,Wall (3)
02:48:05,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1058.539,Incorrect,Plant_Coffee_Table_Left
02:48:05,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1058.539,Incorrect,Plant_Coffee_Table_Left
02:48:09,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1063.04,Incorrect,Wall (2)
02:48:09,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1063.04,Incorrect,Wall (2)
02:48:29,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1082.519,Incorrect,Grass
02:48:29,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1082.519,Incorrect,Grass
02:48:30,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1083.781,Incorrect,COLLIDER
02:48:30,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1083.781,Incorrect,COLLIDER
02:48:46,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1099.385,Incorrect,Mug
02:48:46,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1099.385,Incorrect,Mug
02:48:48,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1101.976,Incorrect,Mantle_Clock
02:48:48,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1101.976,Incorrect,Mantle_Clock
02:49:18,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1131.52,Correct,Toy_Blocks
02:49:18,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1131.52,Incorrect,Toy_Blocks
02:50:06,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1179.392,Correct,Vase
02:50:06,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1179.392,Incorrect,Vase
02:50:22,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1195.778,Correct,Horse_Statue
02:50:22,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1195.778,Incorrect,Horse_Statue
02:50:57,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1230.603,Incorrect,Street_sign
02:50:57,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1230.603,Incorrect,Street_sign
02:51:29,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1262.216,Incorrect,Wall (3)
02:51:29,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1262.216,Incorrect,Wall (3)
02:51:47,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1280.229,Incorrect,Wall (1)
02:51:47,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1280.229,Incorrect,Wall (1)
02:51:55,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1289.021,Incorrect,Books_Stacked
02:51:55,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1289.021,Incorrect,Books_Stacked
02:52:29,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1322.506,Incorrect,Floor
02:52:29,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1322.506,Incorrect,Floor
02:52:36,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1329.475,Incorrect,Wall (3)
02:52:36,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1329.475,Incorrect,Wall (3)
02:52:58,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1351.492,Incorrect,Fireplace
02:52:58,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1351.492,Incorrect,Fireplace
02:53:12,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1365.131,Incorrect,Grass
02:53:12,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1365.131,Incorrect,Grass
02:53:13,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1366.571,Incorrect,Grass
02:53:13,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1366.571,Incorrect,Grass
02:53:20,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1373.641,Incorrect,Floor
02:53:20,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1373.641,Incorrect,Floor
02:53:42,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1395.389,Incorrect,Oval_Rug
02:53:42,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1395.389,Incorrect,Oval_Rug
02:54:06,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1419.34,Incorrect,Mantle_Clock
02:54:06,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1419.34,Incorrect,Mantle_Clock
02:54:23,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1437.009,Correct,Plates_bowls
02:54:23,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1437.009,Incorrect,Plates_bowls
02:54:45,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1459.049,Incorrect,Fireplace
02:54:45,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1459.049,Incorrect,Fireplace
02:55:31,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1504.287,Incorrect,Street_sign
02:55:31,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1504.287,Incorrect,Street_sign
02:56:09,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1543.107,Correct,Fruit_Bowl
02:56:09,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1543.107,Incorrect,Fruit_Bowl
02:56:40,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1573.306,Correct,Yellow_Flowers
02:56:40,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1573.306,Incorrect,Yellow_Flowers
02:57:13,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1606.814,Incorrect,Grass
02:57:13,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1606.814,Incorrect,Grass
02:57:17,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1610.79,Correct,Table_Clock
02:57:17,11/16/2018,Jordi,62,1,19,70,Female,R,2,Turn,,1610.79,Incorrect,Table_Clock
03:28:32,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,5.461751,Incorrect,Wall_new (3)
03:28:32,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,5.461751,Incorrect,Wall_new (3)
03:29:39,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,72.79226,Incorrect,Dresser
03:29:39,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,72.79226,Incorrect,Dresser
03:29:50,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,83.19353,Incorrect,Teleport_Button
03:29:50,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,0,Incorrect,Grass
03:30:40,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,50.32888,Correct,Oval_Rug
03:30:40,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,50.32888,Incorrect,Oval_Rug
03:34:35,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,284.9465,Correct,Lamp_ON_Left
03:34:35,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,284.9465,Incorrect,Lamp_ON_Left
03:35:02,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,312.0321,Correct,Couch_Pillow
03:35:02,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,312.0321,Incorrect,Couch_Pillow
03:36:18,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,388.153,Correct,Pineapples
03:36:18,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,388.153,Incorrect,Pineapples
03:36:30,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,400.3289,Incorrect,Rug_collider
03:36:30,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,400.3289,Incorrect,Rug_collider
03:40:32,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,642.5328,Correct,Plates_bowls
03:40:32,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,642.5328,Incorrect,Plates_bowls
03:44:51,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,901.0778,Correct,Yellow_Flowers
03:44:51,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,901.0778,Incorrect,Yellow_Flowers
03:48:53,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1143.54,Incorrect,Wall (3)
03:48:53,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1143.54,Incorrect,Wall (3)
03:49:23,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1173.609,Correct,Vase
03:49:23,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1173.609,Incorrect,Vase
03:49:55,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1204.829,Correct,Table_Clock
03:49:55,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1204.829,Incorrect,Table_Clock
03:50:02,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1212.56,Incorrect,Rug_collider
03:50:02,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1212.56,Incorrect,Rug_collider
03:50:50,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1260.144,Incorrect,Table_Clock
03:50:50,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1260.144,Incorrect,Table_Clock
03:56:03,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1572.903,Correct,Mug
03:56:03,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1572.903,Incorrect,Mug
03:57:12,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1641.978,Correct,Fruit_Bowl
03:57:12,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1641.978,Incorrect,Fruit_Bowl
04:01:34,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1904.367,Correct,Picture_Middle
04:01:34,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1904.367,Incorrect,Picture_Middle
04:01:49,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1919.123,Correct,Horse_Statue
04:01:49,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1919.123,Correct,Horse_Statue
04:02:39,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1968.682,Correct,Toy_Blocks
04:02:39,11/16/2018,Jordi,63,1,18,72,Male,R,5,Turn,,1968.682,Incorrect,Toy_Blocks
01:30:31,11/19/2018,Kathryn,64,1.1,18,64,Female,R,7,Click,No,48.5785,Incorrect,Wall_new
